	bicalutamide	bleomycin	cetuximab	cisplatin	dabrafenib	docetaxel	doxorubicin	erlotinib	etoposide	gefitinib	gemcitabine	imatinib	lapatinib	methotrexate	paclitaxel	sorafenib	sunitinib	tamoxifen	temozolomide	trametinib	veliparib	vinblastine	vinorelbine
906843	4.376683	-0.72554864	5.988034	2.22962173	4.09888257	-5.06045127	-3.27084835	2.408565	0.0586266	-0.18595345	-5.35470285	2.743088	2.428795	0.56628014	-3.13376	2.008625	2.381932	3.94916293	5.61935564	1.07284231	3.97724484	-4.11339951	-5.51390959
906842	4.376683	1.81207583	5.988034	1.34312567	3.245134	-5.1943643	-3.84586099	1.70624195	-1.00662986	-0.96167062	-2.97653761	2.7449418	1.74121675	-3.61726103	-4.84001792	1.17976825	0.58559455	3.6658	5.5339	-1.02602	3.32241697	-6.13718546	-4.9497231
906841	4.72756779	0.32010776	6.61936257	3.45389725	4.64702481	-6.40955628	-2.23216227	1.0370632	-1.20669221	1.10945688	-3.68977959	3.27988373	1.20293053	1.00708123	-4.82677936	1.26020993	3.72751429	3.6658	5.16944879	-1.18195484	4.03828606	-4.43525392	-4.0904308
1290768	4.50651682	4.23054059	6.37330363	2.26163457	2.09015721	-4.68055641	-0.43634005	2.408565	1.63008842	1.85517344	1.30365547	2.743088	2.428795	0.02799912	-3.13376	2.008625	2.381932	2.97177008	6.20314443	-0.20162216	4.21966976	-4.53622748	-4.05030513
905980	5.10027662	0.73809971	3.13156251	3.28991921	2.66611795	-4.89607862	-2.18967962	-0.26921293	1.42534525	-0.42107908	-3.67536184	3.7297431	0.51767689	1.37248203	-3.55595072	2.2974513	2.0500329	4.10106333	6.28360295	-2.40642709	4.50662035	-3.26936789	-2.49251076
907175	4.03970224	5.10140372	6.62892416	2.863738	3.69615264	-4.9165	-0.59354448	2.408565	4.02173762	1.056102	2.28976442	3.23515011	3.01907986	-0.5407	-4.21971935	1.98467894	1.04235924	1.88955623	4.6085197	1.18982741	3.904143	-4.06394	-2.63491845
906693	4.58933526	1.41944872	6.92082466	2.05935145	3.5526326	-5.61054796	-1.83949274	2.408565	2.74125817	1.18038652	-3.66547587	2.743088	2.428795	0.24596907	-3.13376	2.008625	2.381932	4.18077861	6.03629458	-3.84936569	4.37394164	-5.09700824	-5.38424368
753533	4.5853694	2.52369408	5.59816005	1.14203318	3.245134	-5.73454074	-2.73943456	2.408565	-0.32330323	0.18799807	-6.31044617	3.37668987	1.92648009	1.05512077	-3.60962712	-0.18099173	1.89017028	3.17846174	6.11053951	-2.81127294	3.04131847	-3.77462916	-3.24441598
753532	4.43391817	3.42458115	7.05591271	4.16625801	-0.08757883	-5.95637628	-1.75617	3.97434352	3.92753263	2.25479016	2.84903735	1.97745617	3.43882769	1.4220844	0.58426624	3.68800691	1.28199704	1.99533713	6.19107315	-4.91681875	5.00022132	-4.21978588	-3.39756513
753531	4.42013453	-2.42725346	4.45340465	1.7649038	3.245134	-7.12467783	-3.84466021	-1.86348487	-2.17308001	-1.36082342	-6.35268901	3.08991078	-1.58971205	-1.18574549	-5.77194146	1.0629022	0.91235344	3.6658	5.06155885	-3.40821938	2.57888223	-5.76462434	-6.93226952
753536	5.25862277	-0.94475808	7.05037661	1.90620271	4.59732078	-4.73212766	-2.16658015	2.408565	0.66280216	1.99103396	-1.31160479	3.5244928	2.428795	1.54740133	-2.49733119	2.008625	4.22817585	3.61366078	6.04200449	0.35889947	4.73765423	-3.29252857	-1.67014429
753535	4.70919699	0.80927744	4.23116554	2.863738	4.39776349	-4.9165	-3.45793269	2.408565	0.50278447	1.056102	-4.96450807	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	3.58040882	5.86666506	-1.02861468	3.904143	-4.06394	-4.5382311
753534	5.2445164	3.71643144	7.05001138	2.863738	5.2965488	-4.9165	0.10134253	2.408565	3.34823543	1.056102	-2.00899123	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	3.75898879	6.38961596	2.9631	3.904143	-4.06394	-3.62302607
906999	4.43798164	1.61579073	5.4981146	2.863738	1.20247907	-4.9165	-0.70734658	2.408565	1.23947436	1.056102	-1.08424536	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	3.90159286	3.34475336	-0.12119781	3.904143	-4.06394	-2.9122408
1330993	4.55929395	1.666334	6.1478933	1.86549737	4.64265602	-6.62260796	-1.75617	2.408565	1.554173	1.55751759	-2.32467	2.743088	2.428795	0.6309646	-3.13376	2.008625	2.381932	4.07925101	5.64459418	0.12167312	3.72562308	-5.48634896	-3.8381
753539	4.9157818	1.666334	6.10195329	2.05918957	3.67508312	-1.70176842	-1.75617	2.408565	1.554173	0.96676442	-2.32467	2.743088	2.428795	-0.91836492	-3.13376	2.008625	2.381932	4.01442703	5.91167376	2.258327	3.80681816	-0.79484825	-3.8381
1330991	4.36151337	1.44145778	6.71162991	5.21564015	3.9941192	-4.27492914	-0.66462537	3.60542884	1.97322904	2.19185241	-1.2216025	3.55420664	3.25245339	-0.6912947	-4.49502858	1.95825529	1.16260218	3.36201948	5.28666512	-0.48160612	4.52249297	-4.6729129	-3.8575601
1330994	3.4187918	1.666334	6.01769238	1.04459198	3.59872811	-4.58778912	-1.75617	2.408565	1.554173	0.61818059	-2.32467	2.743088	2.428795	-3.85166769	-3.13376	2.008625	2.381932	3.37718052	4.51453149	1.36623062	2.99946594	-5.23478823	-3.8381
1330995	3.44913837	3.40787216	5.70905155	3.64580541	3.72790689	-2.24366225	-0.31799196	3.066789	2.36748216	1.34409647	-0.9897425	2.743088	3.07702019	-1.40313033	-3.13376	1.60871956	2.381932	2.61825995	5.46130459	1.29900345	3.91173223	-1.89284994	-1.3940595
905989	5.00612813	1.34981638	5.98024269	3.81662061	3.43507968	-5.3810689	-1.48948878	2.77384136	0.71354674	1.58588515	-2.41595413	3.49134718	3.1188851	-2.07965493	-4.91560073	-0.09813191	-0.84648382	4.09819626	6.10478923	0.0627861	4.3929737	-4.66236858	-5.7657914
907791	4.36812137	5.19790251	5.9182696	4.08676645	4.01334161	-2.3771031	0.93060081	2.51783353	4.87927395	1.03986722	1.16582324	2.80351352	2.13211	0.07729209	-2.36578932	1.21896786	2.35480134	3.42797747	5.46656511	2.0057515	3.71979103	-1.99644648	-2.08890129
908148	3.5933253	1.35138028	6.61094532	3.11840277	1.38533039	-4.17378658	-1.79204417	2.62685432	2.12315769	0.47800637	-4.28577933	2.89351368	2.20436292	-5.16917631	-3.59850804	-3.54174957	-2.92133022	3.49154314	4.21884682	-0.34523707	4.09192145	-5.13645771	-4.49279947
1247871	4.376683	-3.10427983	5.988034	1.53042016	3.245134	-3.88993673	-4.895894	2.94895303	-2.28614982	1.39617471	-5.45332499	-1.37184085	2.49889751	-2.60446621	-4.23776557	0.95276633	2.14153865	3.6658	5.5339	-1.02602	2.88143651	-4.78500635	-5.83142418
1247873	3.83487998	4.8024113	1.91735759	4.1354896	3.75011903	-4.95942224	-2.31775768	2.408565	1.41851402	-4.4227433	-2.4679975	2.743088	2.428795	0.3788015	-3.13376	2.008625	2.381932	4.52878817	4.63557272	-0.97389244	4.70313857	-3.7978656	-5.19377453
949156	4.91903105	-1.70906404	6.21632213	0.62974977	3.88995317	-6.18266807	-4.9315703	1.13186868	-0.40666051	0.64056831	-6.97981748	2.74515736	0.96095244	-3.13896915	-5.33103659	3.59611943	1.25478529	4.29737113	5.49812535	0.56272356	4.15410364	-4.26981208	-3.81058261
1330972	4.84215974	2.16527998	6.34854683	-0.00098983	4.66092081	-3.62938041	-1.95869087	2.6405918	0.72487896	1.39631055	-3.51070763	3.3535233	3.35444809	-1.92949285	-3.44300616	2.48251354	2.96373799	4.1231785	4.85274716	2.04471977	4.19753123	-4.617262	-2.96554835
1287381	4.376683	-3.28451716	5.988034	1.77253377	3.245134	-5.94025387	-3.78552248	2.408565	-0.83760665	0.22769271	-0.25657876	2.743088	2.428795	-0.71893681	-3.13376	2.008625	2.381932	3.6658	5.5339	-1.02602	4.65439873	-4.49812242	-5.33138666
908141	4.31117728	-1.02935893	6.28913025	2.36913493	3.71597945	-3.81020469	-2.09792048	2.76276304	-1.09903435	1.19896299	-4.37156733	2.84356796	2.8618638	-2.67306607	-4.49240712	1.30272784	0.93819733	3.71194832	4.97812811	-1.02602	3.42504636	-4.70749852	-5.58653281
908142	4.59233631	-0.09656497	5.60249705	2.22876257	1.37036998	-5.39327641	-1.99230997	2.84169971	1.2936884	0.80479048	-3.11050501	3.22893234	3.230096	-1.94726407	-2.72887968	3.80727111	2.80807074	3.89806514	5.40536821	0.53029464	3.17822503	-5.1714038	-4.01867792
949157	5.02365847	-0.82643663	5.97345348	2.555451	3.14105308	-4.49234605	-1.64214449	1.02983558	2.80632001	2.39153496	-5.27049724	3.74918425	1.77917767	-1.02740878	-3.36017307	1.46864981	-0.07688166	4.03739581	6.07135933	1.45761527	4.69412006	-2.50320296	-3.51111454
908144	4.32738564	1.666334	4.62362258	1.73434111	4.74778262	-7.77164629	-1.78779988	2.408565	1.71675243	1.29514713	-0.63060971	2.743088	2.428795	-0.54461014	-3.13376	2.008625	2.381932	3.59759178	6.10350314	0.44205078	4.0281222	-5.67205947	-5.05104052
908145	4.21486661	0.30748843	5.69143691	0.64627226	3.245134	-8.21936753	-2.79545495	2.408565	-0.28568102	1.16554486	-5.01288024	2.743088	2.428795	0.0722152	-3.13376	2.008625	2.381932	3.59782198	4.10981192	-3.08032057	3.43215454	-6.82958709	-5.17924992
908146	3.16732853	1.666334	6.21210851	4.27688513	0.82921593	-4.67011151	-1.75617	2.408565	1.554173	-1.2369648	-2.32467	2.78856907	2.428795	-0.5407	-4.33841991	2.73743011	2.381932	2.58757899	4.59533966	-4.89820371	2.27581647	-4.87482041	-3.8381
908147	3.20633747	1.666334	5.86300206	1.51687084	-0.47096252	-5.88965811	-1.75617	2.408565	1.554173	0.10175225	-2.32467	2.743088	2.428795	-4.728678	-3.13376	2.008625	2.381932	1.46268274	4.45776631	-0.16284371	2.84459826	-6.46644558	-3.8381
687821	4.30502536	1.50656015	5.20720949	3.00112258	2.82708177	-3.09593154	-1.43834704	2.408565	0.98520691	0.98968111	-3.80395737	2.743088	2.428795	1.31295317	-3.13376	2.008625	2.381932	3.89327428	5.73030906	-1.78503746	4.55091548	-0.83189288	-3.02968011
687820	5.18910235	1.50289781	6.08661573	4.37171723	2.9079431	-4.29132097	-1.89571243	2.408565	2.23165781	2.11686319	-0.772355	2.743088	2.428795	1.17849697	-3.13376	2.008625	2.381932	3.61792727	6.33541172	-3.96788389	4.70439603	-2.28725798	-3.68354019
1298475	5.17157124	2.33338865	4.80427392	3.62695727	2.33909612	-5.63770632	-0.95358126	2.408565	3.26851706	0.00901787	-0.96438011	2.743088	2.428795	0.50297503	-3.13376	2.008625	2.381932	4.04174328	5.2805759	-4.08627556	4.00605526	-4.69298114	-3.49446024
687829	4.38839043	0.7050236	7.04476051	2.1913922	3.66231395	-4.86947144	-3.06436983	2.408565	0.87259029	0.85083896	-4.07730785	2.743088	2.428795	1.27112405	-3.13376	2.008625	2.381932	3.38927077	6.07358793	0.1759559	4.48180996	-4.25913516	-4.28021821
687983	4.12722172	1.9844801	5.71231504	2.79834708	2.71582777	-5.00931192	-0.79011802	3.70555533	5.7188813	1.24111302	2.51396766	3.62300439	3.55413721	0.93205134	-3.41725929	2.53387578	4.19574242	4.44314179	6.0086406	-0.65107328	4.65176494	-3.68505439	-1.73501839
908467	4.27298328	3.88045475	5.61699765	1.89663326	4.23317008	-3.79902505	-0.51932434	2.408565	2.39800386	0.62977527	-1.75425593	2.69942842	2.71629243	-1.80776243	-2.00648565	1.95864158	3.57228103	3.12598166	4.77713747	1.36850803	3.53841608	-2.99385809	-1.61668534
908465	4.79437887	-0.2250736	5.74127716	3.46982928	3.245134	-3.48351248	-3.3120844	2.408565	1.08230547	0.5530931	-3.98437009	2.743088	2.428795	-1.38217917	-3.13376	2.008625	2.381932	4.30694736	5.98217465	-2.95061438	4.37045605	-2.60026066	-5.03806846
908463	4.46976581	3.34742921	6.62626851	2.863738	5.65122441	-4.9165	-0.02199038	2.408565	1.77462431	1.056102	-1.32614823	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	4.73366869	6.83140416	-0.64253084	3.904143	-4.06394	-3.98210712
908462	2.37747827	6.59765696	7.14703889	4.51685531	2.08183244	-5.97397464	0.42934503	2.408565	5.53993178	2.18346292	1.26800492	2.743088	2.428795	-0.48333072	-3.13376	2.008625	2.381932	3.49247531	5.65788513	-1.45370346	4.74606047	-4.46354767	-0.59910428
908461	5.46129115	1.666334	6.46574852	2.86810558	2.61124121	-4.40245123	-1.75617	2.408565	1.554173	2.59779022	-2.32467	2.743088	2.428795	1.41981766	-3.13376	2.008625	2.381932	4.56156293	6.77690138	0.85403118	3.97858931	-5.06102226	-3.8381
908460	4.376683	2.08956079	7.30389612	4.87241887	3.245134	-4.05359137	-3.3523225	2.408565	2.89398091	1.32849227	-4.45954079	2.743088	2.428795	0.05706273	-3.13376	2.008625	2.381932	3.30206985	4.90094848	-2.06297274	5.18262835	-1.97166673	-3.73804889
749710	4.69930922	2.74957831	7.18026545	3.92654645	5.43941653	-5.46326318	1.96141249	2.408565	4.38865717	0.94018851	1.71759004	2.743088	2.428795	0.00891444	-3.13376	2.008625	2.381932	4.62830652	6.69567054	-2.60930409	5.07639446	-3.88921679	-1.9698136
749711	4.03219197	3.25836872	6.50762151	2.44111727	4.18793665	-6.60204283	-0.37072871	3.16492237	3.80701636	1.66991198	2.30582916	2.82732421	3.16397385	-0.55782897	-4.18014452	1.79089491	2.69535423	1.96404004	4.60574901	1.79502943	3.72307462	-5.10694932	-5.04887338
1298348	4.62300056	1.13780873	2.63139472	4.2515211	3.7936244	-5.71873637	-2.49278684	2.408565	1.25038054	1.24862349	-5.77346272	2.743088	2.428795	0.36034563	-3.13376	2.008625	2.381932	3.10281478	5.66479943	-2.66277289	3.65758373	-3.33723702	-4.84695476
1298349	4.6615997	4.62611837	6.34798161	3.11515871	5.14881787	-3.59571273	-0.69466462	2.408565	2.39417688	2.2747091	-0.35122274	2.743088	2.428795	1.2017706	-3.13376	2.008625	2.381932	4.4615793	6.18216015	1.33000314	4.58863172	-3.38187353	-4.2523619
749714	5.22712776	-2.74335799	6.12725396	3.0271833	5.19816802	-4.40804494	-1.99571697	2.408565	2.34602184	1.36900955	3.08421046	2.743088	2.428795	0.2444259	-3.13376	2.008625	2.381932	4.53398058	6.28817661	0.02495634	3.75106875	-2.61300652	-2.42297981
749715	4.9840052	4.23359343	6.86803994	3.25929986	4.7950945	-5.48222086	-2.75937102	1.42050929	2.53378748	0.57964032	0.19547801	3.49111978	1.53456409	0.30665357	-2.30928892	2.01360226	3.80269217	4.23299654	4.93119485	2.68112629	4.40741051	-3.436961	-3.88879049
749716	5.31990376	3.86877755	7.3346224	5.05328721	5.43284501	-2.17493133	-1.80159442	3.35383048	4.88278913	1.89108118	1.31105152	2.65555244	-2.71280992	-0.0407728	-3.03167343	0.78187803	5.11192618	3.67178632	6.54919994	3.14800256	4.7774352	-1.30889819	-3.20976267
908468	4.29830317	1.666334	6.19156862	1.4153395	4.32244447	-4.16578647	-1.75617	2.408565	1.554173	1.37015805	-2.32467	2.743088	2.428795	-1.03892198	-3.13376	2.008625	2.381932	3.58745639	4.53779006	1.29841855	3.67274314	-4.79471524	-3.8381
753546	5.17409458	5.71730497	7.11976893	3.50895149	3.75820069	-3.74008771	0.564613	1.81509281	1.57903868	2.37608124	2.83039606	3.67000523	3.74833179	1.45979051	-1.00323633	1.96422739	5.14705012	4.41916303	6.26992942	-5.43804071	4.6405487	-2.62966635	-2.9960647
753547	3.88370568	3.88123595	6.64259633	2.83885448	3.8362933	-4.42105408	-2.66574527	1.5583172	2.79567842	1.91321933	-2.25118615	3.51564918	3.28521373	-3.85409598	-3.57044615	3.79375487	2.35989966	2.48319144	5.65988518	1.02468997	4.44638712	-5.9927011	-1.97003821
909722	3.99721319	1.666334	6.78693183	2.863738	2.52369346	-4.9165	-1.75617	3.1231097	1.554173	1.056102	-2.32467	3.33577079	2.54245257	-0.5407	0.46210044	3.65753672	4.34611158	2.91106603	4.73261796	-6.06752124	3.904143	-4.06394	-3.8381
753540	4.57844032	-0.8111199	3.57754921	4.96982067	2.87093849	-5.53720647	-3.78120618	2.408565	1.9403427	-0.26311748	-4.66392627	2.743088	2.428795	0.65566838	-3.13376	2.008625	2.381932	3.98153458	5.70523984	-1.39977083	3.36673226	-3.16151701	-3.90699915
753541	4.376683	0.41692981	5.988034	1.84473376	3.245134	-7.44436288	-3.02408738	2.408565	-0.46091889	-1.91104347	-5.05056632	2.743088	2.428795	-0.47702303	-3.13376	2.008625	2.381932	4.00284844	4.30926271	-3.2019916	3.42095457	-5.98186487	-5.22873756
910554	5.29540574	6.16376525	6.52567224	3.03442132	5.26915752	-2.89561368	3.08484794	3.0609597	5.21507202	1.30189077	2.08937124	3.70698583	2.79697974	1.4695001	0.79302153	3.83027683	4.94671188	4.60225856	6.39401803	0.8481135	4.64450375	-2.74853474	0.29136672
753548	3.67575567	1.60307347	5.92245675	1.64318173	2.88462057	-4.60059854	-3.90809702	2.46571926	-0.88107874	0.01847683	-4.65630228	2.10023592	2.46373732	-3.01093435	-4.16880741	2.09643018	0.57125766	2.90564561	4.56800062	0.96085301	2.69143071	-6.50384967	-6.06142678
753549	3.66557903	4.28041621	5.29103767	3.4575885	5.32540113	-3.26327344	-0.11244916	1.9513007	4.81239018	2.34537046	2.53892472	2.743088	2.32222045	1.6329944	-3.13376	1.59178698	2.381932	4.441588	6.48856591	0.70094551	4.851152	-3.15868522	-2.12337287
910952	5.10905612	-3.15162508	5.440173	2.863738	4.20233082	-4.9165	-1.16139091	2.408565	2.33700568	1.056102	-1.13873197	2.743088	2.428795	-0.5407	-3.13376	2.008625	2.381932	3.21798979	6.25234649	-0.31910284	3.904143	-4.06394	-1.92535379
910899	3.71808746	1.666334	6.13558055	3.0850504	4.24540969	-2.84705878	-1.75617	2.408565	1.554173	1.02726845	-2.32467	2.743088	2.428795	-1.49150376	-3.13376	2.008625	2.381932	3.18688306	5.06372898	1.76298829	3.01606486	-2.05465913	-3.8381
910951	3.16017072	1.666334	6.08790459	2.01698697	0.66240514	-4.71706806	-1.75617	2.408565	1.554173	0.92328425	-2.32467	2.743088	2.428795	-3.22694155	-3.13376	2.008625	2.381932	2.87319813	4.59207596	-1.9055582	3.52120744	-5.63588618	-3.8381
910779	4.04400124	1.13357427	7.01099892	2.86226395	2.08147521	-4.20346584	-2.82056066	2.408565	1.23825252	1.5880992	-4.84299848	3.63055661	2.428795	1.18605814	-5.65845204	2.008625	2.6352983	3.65971142	5.79431411	-1.08197123	4.26700817	-2.98987935	-5.44113755
949176	4.51725029	1.92243226	4.43883712	1.77453819	3.52939086	-4.38236776	-1.01632217	1.04254911	2.43902326	0.06756693	-1.36542371	3.24319808	1.28692412	0.70475	-1.6241474	2.80220209	2.67204972	3.11219421	5.90964024	-3.78372845	3.81783739	-4.15102465	-2.61963394
949177	4.45119471	3.53036279	5.68236499	2.67338223	3.5150428	-6.64390205	-2.2717492	1.32052128	0.51372641	0.31346966	-3.10260876	2.82895025	2.88621314	-0.1891338	-5.33111135	1.03078551	2.09624313	3.75851458	5.55027405	1.76590991	3.70145886	-5.56611076	-5.22426483
949174	3.32254758	4.38234101	6.18208659	2.863738	4.88319195	-4.9165	-1.63484429	3.42402314	3.61882716	1.056102	0.21809646	2.39036521	2.38182818	-0.5407	0.04990261	0.96051157	3.08852899	2.81341105	5.69928356	1.64446287	3.904143	-4.06394	-3.53003619
949175	4.376683	1.666334	5.988034	3.34647118	5.1520034	-5.73564241	-1.75617	0.64854788	0.67656393	2.29871591	-2.32467	3.54618529	3.06045016	1.38549157	-3.0746081	3.82263583	4.0636114	3.6658	6.16669816	2.68674959	4.40604158	-3.87483806	-3.23054854
949172	4.12471844	4.21659455	2.31687731	4.3715999	1.76904224	-3.81044385	-1.23122919	3.84593228	-0.43033818	1.45529444	-2.1672026	2.743088	3.28875938	1.67210964	-3.13376	3.07811032	2.381932	4.20503364	5.22688995	-2.56154169	4.6940248	-3.16569694	-5.56462013
949173	4.376683	4.80669346	5.988034	4.74826754	3.245134	-3.12701271	0.03836308	2.60336038	3.50453273	2.46346384	-0.32731694	3.69752458	3.7558862	1.6661121	-1.84343182	1.70153641	3.8652065	4.72947564	5.5339	-1.02602	4.73325334	-2.9259812	-2.9329222
949170	4.69983176	2.69123427	6.72765377	4.54763685	5.24276336	-4.18125041	-1.41096292	3.69239123	5.61503933	1.32092829	1.10439001	3.88412335	3.65679119	0.02791029	-0.0991191	2.18385191	2.70722968	4.50076951	6.4535529	-1.77336318	4.55631513	-3.11954053	-0.59687303
949171	3.94766741	2.36553235	5.72389376	1.64595698	3.9301687	-4.20593817	-1.76037379	0.13600442	2.23590612	0.2050399	-2.90018471	1.67821057	3.0599691	0.13270703	0.25465252	3.01471653	4.56983571	4.04119175	4.85950111	-2.56525532	3.53655712	-4.82469867	-2.27223776
930082	4.03040968	1.666334	5.92567376	2.7082706	3.56461109	-6.91309618	-1.75617	0.79491977	0.47535664	-0.26802052	-2.32467	2.3125204	0.43355698	-0.70420265	-5.81364956	2.32068202	0.83033614	4.06097853	5.59670933	-4.8947984	4.16430127	-4.42855683	-4.81162184
1480364	3.85417984	1.666334	3.39429604	4.74447344	3.45817094	-2.30040337	-1.75617	2.408565	1.554173	-0.71697946	-2.32467	2.743088	2.428795	1.75017952	-3.13376	2.008625	2.381932	2.71386116	4.78746339	-4.23343389	5.02243572	0.44867936	-3.8381
949178	2.98752644	2.74121684	5.988034	2.39661236	3.245134	-7.11560575	-1.42104834	3.10553314	0.57443242	1.41030457	-2.7427694	2.7922194	3.10553314	-2.86507128	-0.06825149	0.34725082	2.63427501	3.62922041	5.72427962	-0.67452573	3.96085541	-5.02617476	-4.38188919
949179	4.97947945	2.67655887	6.1820024	2.16853631	4.95325721	-5.00799046	-3.00383212	2.408565	1.99438454	1.056102	-1.25741956	3.49657984	2.80086507	-1.27117391	-3.76020124	1.31658105	0.75191438	3.40338776	6.07360228	-0.86835633	4.39566848	-5.51131075	-3.80521341
909701	5.09525664	-0.65246109	6.68058989	2.05700725	3.08353131	-3.25214341	-2.67989277	2.24977368	0.17995137	1.17288551	-5.88673007	3.09179484	2.50250793	-0.45930873	-4.81200731	3.28568217	1.54534201	3.45603223	5.16354572	0.81719317	4.23662072	-3.99603751	-5.07854499
909700	4.00513628	-0.65853592	6.48822583	3.5794318	3.43233226	-5.82530606	-4.11342741	2.408565	-0.4365494	2.09137294	-4.26593073	2.743088	2.428795	0.3290999	-3.13376	2.008625	2.381932	3.93317139	5.85117753	0.77665942	4.24867607	-3.66347154	-4.44489494
909703	4.33826969	-3.04345451	6.35245136	2.863738	3.38021523	-4.9165	-3.84717347	2.31794395	-1.44960339	1.056102	-5.20937464	1.59579603	1.99206972	-0.5407	-4.87290613	3.34991703	0.76241276	2.95063588	4.93443938	1.76012481	3.904143	-4.06394	-5.12529356
909702	3.52341239	3.10275048	5.74902498	1.99006692	2.64620249	-4.09876916	-3.19227906	2.408565	-1.4171582	1.10652978	-3.25235749	2.63560335	1.84488805	-5.14422566	-4.21515196	2.59434288	0.84904214	2.56590527	4.76463354	0.90069292	3.55119916	-4.94788032	-5.07559728
